day,condition,condition_code,dopamine_uM,ascorbic_acid_uM,uric_acid_uM,technique,sweep,n_points,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,superposition_mode,baseline_source,linear_correction,gaussian_correction,linear_edge_fraction,linear_left_range_v,linear_right_range_v,gaussian_fit_start_v,gaussian_center_v,gaussian_sigma_v,gaussian_fit_mode
3,23,323,100,200,200,cv_normal,cathodic,1000,0.1697436981,0.132644572948,0.327227749022,0.177288527339,0.385413584083,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,23,323,100,200,200,cv_gc,anodic,1001,0.89060429785,0.476943089149,13.6597145822,0.0518542690299,0.141994392303,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,23,323,100,200,200,cv_gc,cathodic,1000,0.47173794061,0.229261770786,10.6719056196,0.0399738913455,-0.184530207678,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,24,324,100,400,200,cv_normal,anodic,1001,0.434417204791,0.338535425843,1.04908782612,0.139845155972,0.745544961546,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,24,324,100,400,200,cv_normal,cathodic,1000,0.244623626154,0.194733223255,0.538253614406,0.240589116296,-0.0557156113394,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,24,324,100,400,200,cv_gc,anodic,1001,0.927052206553,0.509897438949,14.0392909646,0.0538101555519,0.203116523794,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,24,324,100,400,200,cv_gc,cathodic,1000,0.511393815206,0.273182759928,10.9672167232,0.043059235268,-0.308446096243,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,2,402,0,100,400,cv_normal,anodic,1001,0.256267249211,0.19812960513,0.580926107603,0.104667518922,0.832139944092,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,2,402,0,100,400,cv_normal,cathodic,1000,0.193613505411,0.143740095266,0.726900523816,0.221124301678,0.301820644811,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,2,402,0,100,400,cv_gc,anodic,1001,0.803273985206,0.436164600377,6.65560071759,0.237822046058,0.0754705373776,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,2,402,0,100,400,cv_gc,cathodic,1000,0.637678338908,0.259172669944,5.67683542557,0.434093783458,-1.70850130323,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,3,403,0,200,400,cv_normal,anodic,1001,0.447283094891,0.347406032362,1.05865269759,0.140017433199,0.674508037415,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,3,403,0,200,400,cv_normal,cathodic,1000,0.26411072258,0.198894096672,0.837050948861,0.229189407642,0.216633745414,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,3,403,0,200,400,cv_gc,anodic,1001,0.905910938361,0.572573815618,6.57209213368,0.21861313109,0.152945433837,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,3,403,0,200,400,cv_gc,cathodic,1000,0.677018685295,0.321619936198,5.65778723907,0.361476216789,-0.932624360699,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,4,404,0,400,400,cv_normal,anodic,1001,0.813288194317,0.613950462664,1.83438708417,0.182831757162,0.39811366724,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,4,404,0,400,400,cv_normal,cathodic,1000,0.405968192005,0.293699682901,0.915536638629,0.256578704179,-0.0259582285116,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,4,404,0,400,400,cv_gc,anodic,1001,1.09242370679,0.726653677192,6.68961733061,0.217110371907,0.08552002204,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,4,404,0,400,400,cv_gc,cathodic,1000,0.76545056793,0.420951461635,5.73534251806,0.320429509079,-0.556521741132,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,5,405,5,0,400,cv_normal,anodic,1001,0.421749566281,0.358103741623,0.97760771633,0.13966226152,0.715274408262,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,5,405,5,0,400,cv_normal,cathodic,1000,0.249147142658,0.191861621594,0.755914428017,0.238858809848,0.200585455965,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,5,405,5,0,400,cv_gc,anodic,1001,0.979803714853,0.631934335765,6.22551289023,0.234403689449,0.132438059451,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,5,405,5,0,400,cv_gc,cathodic,1000,0.676982451817,0.309624337369,5.03259434471,0.4028237369,-1.30883156585,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,6,406,5,100,400,cv_normal,anodic,1001,0.61244043582,0.507315560022,1.45087589887,0.162598513836,0.582200006852,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,6,406,5,100,400,cv_normal,cathodic,1000,0.328602912553,0.252174983008,0.863847808892,0.245439725437,0.1190152844,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,6,406,5,100,400,cv_gc,anodic,1001,1.16790030415,0.824457219612,6.38559966478,0.226972371409,0.13460993818,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,6,406,5,100,400,cv_gc,cathodic,1000,0.750606991058,0.399095226268,5.10690307481,0.34156560922,-0.706306868181,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,7,407,5,200,400,cv_normal,anodic,1001,0.737925012257,0.600318575592,1.77114748058,0.172846576605,0.504257871716,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,7,407,5,200,400,cv_normal,cathodic,1000,0.373504379861,0.285391437136,0.923244101153,0.247731830221,0.0852426493502,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,7,407,5,200,400,cv_gc,anodic,1001,1.25186004417,0.900514528738,6.36394914278,0.222894824453,0.122373761401,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,7,407,5,200,400,cv_gc,cathodic,1000,0.790600740421,0.445160295339,5.07643604763,0.316900677364,-0.496744346434,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,8,408,5,400,400,cv_normal,anodic,1001,1.07738106902,0.848832615496,2.55620423138,0.194483199602,0.327452958154,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,8,408,5,400,400,cv_normal,cathodic,1000,0.522474700672,0.385336552904,1.17130064088,0.264017546443,-0.0846022745864,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,8,408,5,400,400,cv_gc,anodic,1001,1.38302470993,1.00189401552,6.17172291279,0.218566513416,0.0908132275435,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,8,408,5,400,400,cv_gc,cathodic,1000,0.854394171244,0.514335207227,4.95843908009,0.291009278064,-0.296816110668,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,9,409,10,0,400,cv_normal,anodic,1001,0.354848370382,0.304239877021,0.846552045316,0.130802931594,0.755462418486,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,9,409,10,0,400,cv_normal,cathodic,1000,0.231698329109,0.177589327249,0.637008827661,0.246580171968,0.157877796571,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,9,409,10,0,400,cv_gc,anodic,1001,1.90822764798,0.733257755077,15.9030524737,0.498567251186,-2.87218506554,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,9,409,10,0,400,cv_gc,cathodic,1000,1.54822017585,0.453907338916,13.2543591631,1.00359016495,-13.2499883473,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,10,410,10,100,400,cv_normal,anodic,1001,0.47332720413,0.394610107708,1.06784696779,0.147644211768,0.659433007588,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,10,410,10,100,400,cv_normal,cathodic,1000,0.282207832098,0.214668120851,0.698401078501,0.250141363351,0.0925467002969,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,10,410,10,100,400,cv_gc,anodic,1001,1.94930649173,0.827835887056,15.9116623168,0.446034807774,-2.30930672465,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,10,410,10,100,400,cv_gc,cathodic,1000,1.56325148307,0.503115762589,13.2512525962,0.828562344029,-9.00352336477,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,11,411,10,200,400,cv_normal,anodic,1001,0.641684561634,0.525060098607,1.53635827233,0.163206808373,0.555029407143,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,11,411,10,200,400,cv_normal,cathodic,1000,0.350853080594,0.266623220496,0.801549146749,0.252010484962,0.0466371064909,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,11,411,10,200,400,cv_gc,anodic,1001,1.99612065251,0.915467602284,15.9153322607,0.405358716061,-1.91665291415,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,11,411,10,200,400,cv_gc,cathodic,1000,1.57980183154,0.55290610868,13.2336803735,0.715536045984,-6.64395695591,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,12,412,10,400,400,cv_normal,anodic,1001,0.933462308942,0.73412801279,2.197246852,0.18583186241,0.383054191534,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,12,412,10,400,400,cv_normal,cathodic,1000,0.488511042633,0.356334681696,1.10417948626,0.269858415428,-0.14880435415,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,12,412,10,400,400,cv_gc,anodic,1001,2.0566104887,1.02327733849,15.7674274888,0.358342887821,-1.49429794548,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,12,412,10,400,400,cv_gc,cathodic,1000,1.60788506717,0.637909748147,13.1494787767,0.593061422617,-4.41360317476,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,13,413,20,0,400,cv_normal,anodic,1001,0.383162113274,0.332518877478,0.923297231847,0.140235317847,0.719251871653,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,13,413,20,0,400,cv_normal,cathodic,1000,0.25815546294,0.195727087499,0.508469742812,0.267625650333,-0.00632336032836,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,13,413,20,0,400,cv_gc,anodic,1001,3.281823821,1.0222521969,28.6170359311,0.824879007273,-9.62979909906,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,13,413,20,0,400,cv_gc,cathodic,1000,2.71917677693,0.698553945192,24.0565015116,1.68123805615,-39.3985215171,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,14,414,20,100,400,cv_normal,anodic,1001,0.464381742835,0.391671224042,0.958559064899,0.151377855902,0.647071687028,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,14,414,20,100,400,cv_normal,cathodic,1000,0.29300532702,0.221398035435,0.573403533569,0.270605382866,-0.0561388300678,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,14,414,20,100,400,cv_gc,anodic,1001,3.32915425426,1.15348617429,28.6902565831,0.708644750428,-7.37321010872,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,14,414,20,100,400,cv_gc,cathodic,1000,2.73704759296,0.764031239926,24.0861223933,1.34215876002,-25.3349774026,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,15,415,20,200,400,cv_normal,anodic,1001,0.641899278025,0.531869728314,1.41980040836,0.169718840838,0.526107147179,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,15,415,20,200,400,cv_normal,cathodic,1000,0.358671455817,0.266777672847,0.728295595594,0.268524662515,-0.070055901916,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,15,415,20,200,400,cv_gc,anodic,1001,3.2939804974,1.13337156992,28.4699094539,0.710920568832,-7.71769742185,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,15,415,20,200,400,cv_gc,cathodic,1000,2.71683232244,0.768185947892,23.9451705917,1.30241347005,-24.1691648116,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,16,416,20,400,400,cv_normal,anodic,1001,0.990846741724,0.790963441027,2.21397952994,0.195056052994,0.324144066814,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,16,416,20,400,400,cv_normal,cathodic,1000,0.522632375254,0.382111063402,1.17057452701,0.283457093839,-0.256556592049,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,16,416,20,400,400,cv_gc,anodic,1001,3.37771627331,1.33158690236,28.4971226224,0.56777316736,-5.21850551009,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,16,416,20,400,400,cv_gc,cathodic,1000,2.74997950804,0.885956189691,23.9419586166,0.990726923673,-14.0206383742,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,17,417,50,0,400,cv_normal,anodic,1001,0.509447639911,0.442412991524,0.986064505292,0.168583030858,0.594641941323,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,17,417,50,0,400,cv_normal,cathodic,1000,0.33171771135,0.255291082999,0.60843414401,0.313549081576,-0.403492141126,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,17,417,50,0,400,cv_gc,anodic,1001,3.06123219646,1.1320823813,27.3363135557,0.706463989996,-6.82450053643,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,17,417,50,0,400,cv_gc,cathodic,1000,2.49905913352,0.761811785765,23.3535773071,1.4403641894,-28.9963288531,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,18,418,50,100,400,cv_normal,anodic,1001,0.633670049303,0.538991963639,1.28865996894,0.177333327281,0.508231382879,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,18,418,50,100,400,cv_normal,cathodic,1000,0.37869803901,0.290026280451,0.722632366775,0.303558159444,-0.354278708137,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,18,418,50,100,400,cv_gc,anodic,1001,3.08564128339,1.20475008665,27.3099492415,0.642386806405,-5.92822283032,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,18,418,50,100,400,cv_gc,cathodic,1000,2.50719229962,0.81254222859,23.3203334979,1.24195921956,-21.6945405108,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,19,419,50,200,400,cv_normal,anodic,1001,0.680411471154,0.567498974727,1.37021128124,0.181574217537,0.461750791466,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,19,419,50,200,400,cv_normal,cathodic,1000,0.411479437084,0.313369366726,0.811623735895,0.294999760339,-0.320802474576,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,19,419,50,200,400,cv_gc,anodic,1001,3.17927892577,1.36777809631,27.4888689127,0.546032757778,-4.41899036015,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,19,419,50,200,400,cv_gc,cathodic,1000,2.54768797497,0.900386345127,23.4019142085,0.994314442621,-13.9508371897,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,20,420,50,400,400,cv_normal,anodic,1001,1.16743728785,0.949935622848,2.71743564885,0.199961662121,0.279530531615,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,20,420,50,400,400,cv_normal,cathodic,1000,0.604549863706,0.452256754556,1.3257473953,0.291390319577,-0.344701292919,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,20,420,50,400,400,cv_gc,anodic,1001,3.20792664817,1.44597318601,27.331243988,0.486468983218,-3.68949121036,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,20,420,50,400,400,cv_gc,cathodic,1000,2.57304358154,0.992472867352,23.3266341166,0.839520894921,-9.93850737556,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,21,421,100,0,400,cv_normal,anodic,1001,0.5255701605,0.436451863433,1.00136149095,0.187193642922,0.503208443941,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,21,421,100,0,400,cv_normal,cathodic,1000,0.368464610475,0.293435914106,0.654200765712,0.374089367104,-0.910373574424,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,21,421,100,0,400,cv_gc,anodic,1001,0.724758898215,0.589426809561,1.53185417129,0.17166461842,0.541824045742,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,21,421,100,0,400,cv_gc,cathodic,1000,0.352327042919,0.26198481996,0.65253774139,0.208281261636,0.391920909706,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,22,422,100,100,400,cv_normal,anodic,1001,0.632217298165,0.512879388403,1.10608191101,0.19678383186,0.4006702894,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,22,422,100,100,400,cv_normal,cathodic,1000,0.401618813849,0.3197758051,0.731133435933,0.358360947105,-0.831245846069,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,22,422,100,100,400,cv_gc,anodic,1001,0.874455588118,0.697355444422,1.62771820696,0.181867152133,0.451258541249,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,22,422,100,100,400,cv_gc,cathodic,1000,0.441008915029,0.318150852491,0.895739195692,0.214452175105,0.338732019818,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,23,423,100,200,400,cv_normal,anodic,1001,0.770042290781,0.623376792138,1.40742769485,0.20470377992,0.31199807257,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,23,423,100,200,400,cv_normal,cathodic,1000,0.449976029055,0.350440540565,0.859170766735,0.335577664779,-0.656445690027,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,23,423,100,200,400,cv_gc,anodic,1001,0.964987357801,0.753181702539,1.82382571902,0.186780022836,0.390055009874,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,23,423,100,200,400,cv_gc,cathodic,1000,0.510591151733,0.367741785852,1.09202853238,0.220090971413,0.289714598377,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,24,424,100,400,400,cv_normal,anodic,1001,1.11901846118,0.883190819754,2.16308226594,0.224476958716,0.111169147638,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,24,424,100,400,400,cv_normal,cathodic,1000,0.594744443325,0.46453298386,1.24524019024,0.336125715428,-0.73285473124,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,24,424,100,400,400,cv_gc,anodic,1001,1.16871731209,0.874312653016,2.2812166541,0.19594000527,0.270872053362,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
4,24,424,100,400,400,cv_gc,cathodic,1000,0.640493846412,0.461150987769,1.44954498086,0.229444413389,0.205236065741,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
